"url","indexed","published","search_indexed","title_snippet","content_snippet","title","content","root_url","domain_url","host_url","parent_url","lang","porn_level","fluency_level","spam_level","sentiment","source_type","post_type","cluster_id","meta_cluster_id","tags_internal","tags_marking","tags_customer","entity_urls","images.url","images.width","images.height","images.legend","videos.url","videos.width","videos.height","videos.legend","pagemonitoring_sitemon_siteid","matched_profile","article_extended_attributes.facebook_shares","article_extended_attributes.facebook_likes","article_extended_attributes.twitter_retweets","article_extended_attributes.url_views","article_extended_attributes.pinterest_likes","article_extended_attributes.pinterest_pins","article_extended_attributes.pinterest_repins","article_extended_attributes.youtube_views","article_extended_attributes.youtube_likes","article_extended_attributes.youtube_dislikes","article_extended_attributes.instagram_likes","article_extended_attributes.twitter_shares","article_extended_attributes.num_comments","source_extended_attributes.alexa_pageviews","source_extended_attributes.facebook_followers","source_extended_attributes.twitter_followers","source_extended_attributes.instagram_followers","source_extended_attributes.pinterest_followers","extra_article_attributes.world_data.continent","extra_article_attributes.world_data.country","extra_article_attributes.world_data.country_code","extra_article_attributes.world_data.region","extra_article_attributes.world_data.city","extra_article_attributes.world_data.longitude","extra_article_attributes.world_data.latitude","extra_author_attributes.id","extra_author_attributes.type","extra_author_attributes.name","extra_author_attributes.birthdate.date","extra_author_attributes.birthdate.resolution","extra_author_attributes.gender","extra_author_attributes.image_url","extra_author_attributes.short_name","extra_author_attributes.url","extra_author_attributes.world_data.continent","extra_author_attributes.world_data.country","extra_author_attributes.world_data.country_code","extra_author_attributes.world_data.region","extra_author_attributes.world_data.city","extra_author_attributes.world_data.longitude","extra_author_attributes.world_data.latitude","extra_source_attributes.world_data.continent","extra_source_attributes.world_data.country","extra_source_attributes.world_data.country_code","extra_source_attributes.world_data.region","extra_source_attributes.world_data.city","extra_source_attributes.world_data.longitude","extra_source_attributes.world_data.latitude","engagement","reach","retweets"
"http://twitter.com/mikami_takeru/status/543026283286765568","11/12/2014 13:55","11/12/2014 13:55","11/12/2014 13:57",NA,"ダメヨ、ダメダメ!!　◆グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 rocketnews24.com/2014/12/11/520…",NA,"ダメヨ、ダメダメ!!　◆グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 http://t.co/crrkdEhyDX","http://twitter.com/mikami_takeru/","http://twitter.com/","http://twitter.com/","http://twitter.com/mikami_takeru/status/543026283286765568","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://rocketnews24.com/2014/12/11/520869/"",""display_url"":""rocketnews24.com/2014/12/11/520…"",""url"":""http://t.co/crrkdEhyDX""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,51,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,2344,0,0,"","","","","",0,0,"tw:317093976",NA,"三神たける",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/1403941796/c_normal.JPG","mikami_takeru",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,51,2344,"51"
"http://twitter.com/komin_tan/status/543025674877825026","11/12/2014 13:53","11/12/2014 13:53","11/12/2014 13:55",NA,"《国際 12/11》グリーンピースが全面謝罪　ナスカの地上絵への「落書き」 huffingtonpost.jp/2014/12/10/gre…",NA,"《国際 12/11》グリーンピースが全面謝罪　ナスカの地上絵への「落書き」 http://t.co/40qa7JMtQd","http://twitter.com/komin_tan/","http://twitter.com/","http://twitter.com/","http://twitter.com/komin_tan/status/543025674877825026","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://www.huffingtonpost.jp/2014/12/10/greenpeace-apology-nazca_n_6305870.html"",""display_url"":""huffingtonpost.jp/2014/12/10/gre…"",""url"":""http://t.co/40qa7JMtQd""}]","",0,0,NA,NA,0,0,NA,NA,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,3,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,2826,0,0,"","","","","",0,0,"tw:2272880874",NA,"公民たん",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/538564542112870401/yq8bUPLs_normal.png","komin_tan",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,3,2826,"3"
"http://twitter.com/ohnuki_tsuyoshi/status/543025173557821441","11/12/2014 13:51","11/12/2014 13:51","11/12/2014 17:38",NA,"グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 rocketnews24.com/2014/12/11/520… @RocketNews24 すげえ、想像以上に科学的な見解だ！",NA,"グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 http://t.co/7a3vzySuQI @RocketNews24 すげえ、想像以上に科学的な見解だ！","http://twitter.com/ohnuki_tsuyoshi/","http://twitter.com/","http://twitter.com/","http://twitter.com/ohnuki_tsuyoshi/status/543025173557821441","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://rocketnews24.com/2014/12/11/520869/"",""display_url"":""rocketnews24.com/2014/12/11/520…"",""url"":""http://t.co/7a3vzySuQI""}]","",0,0,NA,NA,0,0,NA,NA,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,975,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,8102,0,0,"","","","","",0,0,"tw:61119519",NA,"大貫剛",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/378800000144726534/ffdffb13a403b17099491c26ca75fbda_normal.jpeg","ohnuki_tsuyoshi",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,975,8102,"975"
"http://twitter.com/sivariyathomas/status/543023932748484609","11/12/2014 13:46","11/12/2014 13:46","11/12/2014 13:48",NA,"グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 rocketnews24.com/2014/12/11/520… グリーンピースは猛省しろ",NA,"グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 http://t.co/Lol2Q6qT4P グリーンピースは猛省しろ","http://twitter.com/sivariyathomas/","http://twitter.com/","http://twitter.com/","http://twitter.com/sivariyathomas/status/543023932748484609","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://rocketnews24.com/2014/12/11/520869/"",""display_url"":""rocketnews24.com/2014/12/11/520…"",""url"":""http://t.co/Lol2Q6qT4P""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,1121,0,0,"","","","","",0,0,"tw:117463563",NA,"縛りやトーマス",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/523926770311905280/mnra-5DM_normal.png","sivariyathomas",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,2,1121,"2"
"http://twitter.com/_kabukimono/status/543014368854540288","11/12/2014 13:08","11/12/2014 13:08","11/12/2014 13:10",NA,"グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 blog.livedoor.jp/dqnplus/archiv… ＞これ完全に跡残ってるじゃん・・・ ＞さすが環境テロリスト。最低の連中だな・・・",NA,"グリーンピースが「ナスカの地上絵」付近に巨大落書き　ペルー政府激怒「深刻な影響があった」 http://t.co/tzqFeBGuiS ＞これ完全に跡残ってるじゃん・・・ ＞さすが環境テロリスト。最低の連中だな・・・","http://twitter.com/_kabukimono/","http://twitter.com/","http://twitter.com/","http://twitter.com/_kabukimono/status/543014368854540288","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://blog.livedoor.jp/dqnplus/archives/1820861.html"",""display_url"":""blog.livedoor.jp/dqnplus/archiv…"",""url"":""http://t.co/tzqFeBGuiS""}]","",0,0,NA,NA,0,0,NA,NA,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,4,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,3990,0,0,"","","","","",0,0,"tw:177056546",NA,"かぶき者",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/523127677692026880/UK9MJTX3_normal.jpeg","_kabukimono",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,4,3990,"4"
"http://twitter.com/single_GG/status/543013198769565696","11/12/2014 13:03","11/12/2014 13:03","11/12/2014 17:11",NA,"世界遺産破壊グリーンピース 偽善保護で金儲け 自然保護者がこんなこと出来るわけない グリーンピース、 ナスカの地上絵を損傷 ペルー政府は憤慨 jp.wsj.com/news/articles/… #CNN #NBC #BBC #CBS #ABC #KER #NYT",NA,"世界遺産破壊グリーンピース 偽善保護で金儲け 自然保護者がこんなこと出来るわけない グリーンピース、 ナスカの地上絵を損傷 ペルー政府は憤慨 http://t.co/7XsM9Hu19U #CNN #NBC #BBC #CBS #ABC #KER #NYT","http://twitter.com/single_GG/","http://twitter.com/","http://twitter.com/","http://twitter.com/single_GG/status/543013198769565696","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://jp.wsj.com/news/articles/SB12736366776942794087804580330060831957570"",""display_url"":""jp.wsj.com/news/articles/…"",""url"":""http://t.co/7XsM9Hu19U""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,18,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,6777,0,0,"Asia","Japan","jp","Shizuoka","Hamamatsu",137.732719278,34.7180733429,"tw:759398869",NA,"大日本神国  美しく優しく強く",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/508234006979026944/hibyZB18_normal.jpeg","single_GG",NA,"Asia","Japan","jp","Shizuoka","Hamamatsu",137.732719278,34.7180733429,"Asia","Japan","jp","Shizuoka","Hamamatsu",137.732719278,34.7180733429,18,6777,"18"
"http://twitter.com/nullneko/status/543012844455735296","11/12/2014 13:02","11/12/2014 13:02","11/12/2014 13:04",NA,"謝罪受け入れないキタコレ。ペルー政府の本気を見せてください！ グリーンピース、ナスカの地上絵を損傷－ペルー政府は憤慨 jp.wsj.com/news/articles/…",NA,"謝罪受け入れないキタコレ。ペルー政府の本気を見せてください！ グリーンピース、ナスカの地上絵を損傷－ペルー政府は憤慨 http://t.co/KVKiHXtWFB","http://twitter.com/nullneko/","http://twitter.com/","http://twitter.com/","http://twitter.com/nullneko/status/543012844455735296","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://jp.wsj.com/news/articles/SB12736366776942794087804580330060831957570"",""display_url"":""jp.wsj.com/news/articles/…"",""url"":""http://t.co/KVKiHXtWFB""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,2,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,61,0,0,"","","","","",0,0,"tw:110419383",NA,"ぬる猫",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/511498648614473730/JQCdr3e-_normal.jpeg","nullneko",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,2,61,"2"
"http://twitter.com/htmk73/status/543012831596003328","11/12/2014 13:02","11/12/2014 13:02","11/12/2014 13:04",NA,"【100RT】 ナスカの地上絵に環境保護団体『グリーンピース』が巨大な落書き！　ペルー政府が法的措置 blog.esuteru.com/archives/79699…",NA,"【100RT】 ナスカの地上絵に環境保護団体『グリーンピース』が巨大な落書き！　ペルー政府が法的措置 http://t.co/hZErdjcEV0","http://twitter.com/htmk73/","http://twitter.com/","http://twitter.com/","http://twitter.com/htmk73/status/543012831596003328","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://blog.esuteru.com/archives/7969990.html"",""display_url"":""blog.esuteru.com/archives/79699…"",""url"":""http://t.co/hZErdjcEV0""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,24,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,157810,0,0,"","","","","",0,0,"tw:85291785",NA,"はちま起稿",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/482184163089338369/6Ub7_MAq_normal.png","htmk73",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,24,157810,"24"
"http://twitter.com/mamorukunio/status/543010821031202817","11/12/2014 12:54","11/12/2014 12:54","11/12/2014 12:59",NA,"環境保護団体を仮想したテロ組織だからね　自己顕示しかありません。多くのバカどもがこんなことする奴らに多額の寄付を出してる。環境なんかどーでもいいんだろうな！ ナスカの地上絵にグリーンピース侵入　足あと残り波紋 - 朝日新聞デジタル t.asahi.com/gpqp",NA,"環境保護団体を仮想したテロ組織だからね　自己顕示しかありません。多くのバカどもがこんなことする奴らに多額の寄付を出してる。環境なんかどーでもいいんだろうな！ ナスカの地上絵にグリーンピース侵入　足あと残り波紋 - 朝日新聞デジタル http://t.co/fgWSbAQtrD","http://twitter.com/mamorukunio/","http://twitter.com/","http://twitter.com/","http://twitter.com/mamorukunio/status/543010821031202817","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://t.asahi.com/gpqp"",""display_url"":""t.asahi.com/gpqp"",""url"":""http://t.co/fgWSbAQtrD""}]","",0,0,NA,NA,0,0,NA,NA,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,6480,0,0,"","","","","",0,0,"tw:1122708068",NA,"國尾　衛",0,"DAY","MALE","http://pbs.twimg.com/profile_images/3406865073/37faa36c76971a2744eeb92bbe5ddc4c_normal.jpeg","mamorukunio",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,2,6480,"2"
"http://twitter.com/Sanda_Kimoota/status/543010604030509056","11/12/2014 12:53","11/12/2014 12:53","11/12/2014 12:57",NA,"ナスカの地上絵に「TIME FOR CHANGE」と環境保護を訴える趣旨の文字を描いたグリーンピースとかいう集団、しょうもない自己満足パフォーマンスのために自らが世界遺産を汚しちゃってペルー政府にブチギレられてるの、どう考えてもそこら辺の漫才師よりも面白い",NA,"ナスカの地上絵に「TIME FOR CHANGE」と環境保護を訴える趣旨の文字を描いたグリーンピースとかいう集団、しょうもない自己満足パフォーマンスのために自らが世界遺産を汚しちゃってペルー政府にブチギレられてるの、どう考えてもそこら辺の漫才師よりも面白い","http://twitter.com/Sanda_Kimoota/","http://twitter.com/","http://twitter.com/","http://twitter.com/Sanda_Kimoota/status/543010604030509056","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","TEXT",NA,NA,"","",NA,"[]","",0,0,NA,NA,0,0,NA,NA,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,44,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,9490,0,0,"","","","","",0,0,"tw:2462618965",NA,"三田のキモオタ",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/519939064246435840/sv5o0XRp_normal.jpeg","Sanda_Kimoota",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,44,9490,"44"
"http://twitter.com/FlashNewsJP/status/543008581147058177","11/12/2014 12:45","11/12/2014 12:45","11/12/2014 12:47",NA,"グリーンピースが「ナスカの地上絵」に侵入 - 読売新聞 headlines.yahoo.co.jp/hl?a=20141211-… 国連気候変動枠組み条約第２０回締約国会議（ＣＯＰ２０）が開かれているペルーで、国際環境団体グリーンピースの活動家が、同国の著名な世界遺産「ナスカの地上絵」付近に侵入し、環境保護…",NA,"グリーンピースが「ナスカの地上絵」に侵入 - 読売新聞 http://t.co/pzUqIjQiNM 国連気候変動枠組み条約第２０回締約国会議（ＣＯＰ２０）が開かれているペルーで、国際環境団体グリーンピースの活動家が、同国の著名な世界遺産「ナスカの地上絵」付近に侵入し、環境保護…","http://twitter.com/FlashNewsJP/","http://twitter.com/","http://twitter.com/","http://twitter.com/FlashNewsJP/status/543008581147058177","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://headlines.yahoo.co.jp/hl?a=20141211-00050148-yom-soci"",""display_url"":""headlines.yahoo.co.jp/hl?a=20141211-…"",""url"":""http://t.co/pzUqIjQiNM""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,3,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,18964,0,0,"","","","","",0,0,"tw:280113522",NA,"ニュース速報(一般)",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/2509420938/aifrie2cmpx6lbmoajs9_normal.png","FlashNewsJP",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,3,18964,"3"
"http://twitter.com/dorac0/status/543007659109003264","11/12/2014 12:41","11/12/2014 12:41","11/12/2014 12:43",NA,"ナスカの地上絵に環境保護団体『グリーンピース』が巨大な落書き！　ペルー政府が法的措置 blog.esuteru.com/archives/79699… 正義に酔っぱらったバカは始末に負えんよ、偽善者が。",NA,"ナスカの地上絵に環境保護団体『グリーンピース』が巨大な落書き！　ペルー政府が法的措置 http://t.co/88Xfq51mbj 正義に酔っぱらったバカは始末に負えんよ、偽善者が。","http://twitter.com/dorac0/","http://twitter.com/","http://twitter.com/","http://twitter.com/dorac0/status/543007659109003264","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://blog.esuteru.com/archives/7969990.html"",""display_url"":""blog.esuteru.com/archives/79699…"",""url"":""http://t.co/88Xfq51mbj""}]","",0,0,NA,NA,0,0,NA,NA,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,2,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,306,0,0,"","","","","",0,0,"tw:124750553",NA,"烈日帝国師団長Ｋ.Ｋ",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/485305178476642304/4EKaopnG_normal.png","dorac0",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,2,306,"2"
"http://twitter.com/YUKI_OTAKE/status/543006741944754177","11/12/2014 12:37","11/12/2014 12:37","11/12/2014 12:40",NA,"グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 rocketnews24.com/2014/12/11/520… @RocketNews24さんから",NA,"グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 http://t.co/lMzC6UsJg5 @RocketNews24さんから","http://twitter.com/YUKI_OTAKE/","http://twitter.com/","http://twitter.com/","http://twitter.com/YUKI_OTAKE/status/543006741944754177","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://rocketnews24.com/2014/12/11/520869/"",""display_url"":""rocketnews24.com/2014/12/11/520…"",""url"":""http://t.co/lMzC6UsJg5""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,22,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,2963,0,0,"","","","","",0,0,"tw:151100485",NA,"大武ユキ@フットボールネーション6巻",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/3021986519/1445769f646f5fc1fedf61dba3264750_normal.jpeg","YUKI_OTAKE",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,22,2963,"22"
"http://twitter.com/mghinditweklar/status/543006341019627520","11/12/2014 12:36","11/12/2014 12:36","11/12/2014 17:00",NA,"twitter.com/gpjTweet/statu… これっすか。グリーンピースはもうダメすな(´・ω・｀) 支援切って正解だったみたいね。RT @aryn_ra: グリーンピースのナスカの地上絵問題、…グリーンピース・ジャパンが…超強気なプレスリリース出して火に油を注いでるの超面白い",NA,"https://t.co/PJuJDLcHea これっすか。グリーンピースはもうダメすな(´・ω・｀) 支援切って正解だったみたいね。RT @aryn_ra: グリーンピースのナスカの地上絵問題、…グリーンピース・ジャパンが…超強気なプレスリリース出して火に油を注いでるの超面白い","http://twitter.com/mghinditweklar/","http://twitter.com/","http://twitter.com/","http://twitter.com/aryn_ra/status/542886295207297024","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"isComment,isTwitterReply","",NA,"[{""expended_url"":""https://twitter.com/gpjTweet/status/542856845761597443?s=09"",""display_url"":""twitter.com/gpjTweet/statu…"",""url"":""https://t.co/PJuJDLcHea""}]","",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,5,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,334,0,0,"","","","","",0,0,"tw:524504017",NA,"midnightwalker(ほぼ深夜専",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/438376256879333376/8QiS-UHO_normal.jpeg","mghinditweklar",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,5,334,"5"
"http://twitter.com/tatsukino/status/543005740810530816","11/12/2014 12:33","11/12/2014 12:33","11/12/2014 17:09",NA,"(　´ⅴ｀) ノ 「期待以上のムー見解だ！」 RT グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 rocketnews24.com/2014/12/11/520… @RocketNews24",NA,"(　´ⅴ｀) ノ 「期待以上のムー見解だ！」 RT グリーンピースがナスカの地上絵に残したメッセージにブチギレたのはペルー政府だけではなかった！ 月刊ムー編集長「これはダメだ。そもそも認識が甘い」 http://t.co/OWGhdCKkNh @RocketNews24","http://twitter.com/tatsukino/","http://twitter.com/","http://twitter.com/","http://twitter.com/tatsukino/status/543005740810530816","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","LINK",NA,NA,"","",NA,"[{""expended_url"":""http://rocketnews24.com/2014/12/11/520869/"",""display_url"":""rocketnews24.com/2014/12/11/520…"",""url"":""http://t.co/OWGhdCKkNh""}]","",0,0,NA,NA,0,0,NA,NA,"SEARCH / Greenpeace / Greenpeace,FILTER / Cop20 / Nazca",0,0,12,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,4718,0,0,"","","","","",0,0,"tw:137282672",NA,"能田 達規",0,"DAY","UNKNOWN","http://pbs.twimg.com/profile_images/457021702145179648/rrzBE7-i_normal.jpeg","tatsukino",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,12,4718,"12"
"http://twitter.com/Ricrex55/status/543000998323580928","11/12/2014 12:15","11/12/2014 12:15","11/12/2014 12:17",NA,"環境保護団体グリーンピースがナスカの地上絵を破壊！有名なハチドリの横で意味不明な主張… 良識無しのアホな環境破壊団体 hosyusokuhou.jp/archives/41753… pic.twitter.com/10xTv2duTM",NA,"環境保護団体グリーンピースがナスカの地上絵を破壊！有名なハチドリの横で意味不明な主張… 良識無しのアホな環境破壊団体 http://t.co/dWdMhc2dGN http://t.co/10xTv2duTM","http://twitter.com/Ricrex55/","http://twitter.com/","http://twitter.com/","http://twitter.com/Ricrex55/status/543000998323580928","ja",0,100,0,0,"SOCIALMEDIA,SOCIALMEDIA_TWITTER","IMAGE",NA,NA,"hasImage","",NA,"[{""expended_url"":""http://twitter.com/Ricrex55/status/543000998323580928/photo/1"",""display_url"":""pic.twitter.com/10xTv2duTM"",""url"":""http://t.co/10xTv2duTM""},{""expended_url"":""http://hosyusokuhou.jp/archives/41753002.html"",""display_url"":""hosyusokuhou.jp/archives/41753…"",""url"":""http://t.co/dWdMhc2dGN""}]","http://pbs.twimg.com/media/B4kghVLCMAElwA4.jpg",0,0,NA,NA,0,0,NA,NA,"FILTER / Cop20 / Nazca,SEARCH / Greenpeace / Greenpeace",0,0,11,0,0,0,0,0,0,0,0,0,0,4.324e+09,0,2593,0,0,"","","","","",0,0,"tw:322987091",NA,"Ric",0,"DAY","MALE","http://pbs.twimg.com/profile_images/509340417746157569/tc7wtYYZ_normal.jpeg","Ricrex55",NA,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,"Asia","Japan","jp","Tokyo","Tokyo",139.751407429,35.6850169058,11,2593,"11"
